observation_space,environment,architecture,checkpoint,task_id,step,loss,final_loss
cifar10,easy,mlp,step_10000,5.0,1750.0,0.03928471729159355,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1800.0,0.03713149204850197,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1850.0,0.03550846502184868,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1900.0,0.035425443202257156,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,1950.0,0.036412887275218964,0.03557970002293587
cifar10,easy,mlp,step_10000,5.0,2000.0,0.03557970002293587,0.03557970002293587
cifar10,easy,mlp,step_10000,6.0,0.0,0.6420472860336304,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,50.0,0.4470229148864746,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,100.0,0.39062824845314026,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,150.0,0.34773895144462585,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,200.0,0.3109467029571533,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,250.0,0.2824678421020508,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,300.0,0.2606958746910095,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,350.0,0.2367330640554428,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,400.0,0.22106210887432098,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,450.0,0.20738239586353302,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,500.0,0.19327224791049957,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,550.0,0.18246403336524963,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,600.0,0.1721074879169464,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,650.0,0.1633114218711853,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,700.0,0.15658771991729736,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,750.0,0.14788256585597992,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,800.0,0.14175660908222198,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,850.0,0.1336735039949417,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,900.0,0.12724773585796356,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,950.0,0.1234772577881813,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1000.0,0.1194407269358635,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1050.0,0.11318422853946686,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1100.0,0.11208667606115341,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1150.0,0.10944824665784836,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1200.0,0.1013924703001976,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1250.0,0.10011427849531174,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1300.0,0.09516377747058868,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1350.0,0.09651928395032883,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1400.0,0.08855520933866501,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1450.0,0.08666592091321945,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1500.0,0.08737596869468689,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1550.0,0.08326032012701035,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1600.0,0.08142866939306259,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1650.0,0.08082794398069382,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1700.0,0.07765678316354752,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1750.0,0.07780946791172028,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1800.0,0.07254967838525772,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1850.0,0.0724836140871048,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1900.0,0.07121057063341141,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,1950.0,0.06979221105575562,0.06966456025838852
cifar10,easy,mlp,step_10000,6.0,2000.0,0.06966456025838852,0.06966456025838852
cifar10,easy,mlp,step_10000,7.0,0.0,0.6441054344177246,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,50.0,0.4293363690376282,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,100.0,0.37470051646232605,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,150.0,0.3362795114517212,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,200.0,0.30426040291786194,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,250.0,0.2770213782787323,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,300.0,0.25289878249168396,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,350.0,0.23037469387054443,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,400.0,0.21235156059265137,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,450.0,0.19958606362342834,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,500.0,0.18450520932674408,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,550.0,0.17248734831809998,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,600.0,0.16358309984207153,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,650.0,0.15288932621479034,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,700.0,0.14341700077056885,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,750.0,0.1365828961133957,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,800.0,0.12754704058170319,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,850.0,0.12198330461978912,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,900.0,0.11634818464517593,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,950.0,0.11166131496429443,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1000.0,0.1079476997256279,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1050.0,0.10295341163873672,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1100.0,0.09766509383916855,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1150.0,0.09327613562345505,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1200.0,0.0946522131562233,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1250.0,0.08621998876333237,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1300.0,0.08600232005119324,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1350.0,0.08226128667593002,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1400.0,0.09032458066940308,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1450.0,0.08036236464977264,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1500.0,0.07667908817529678,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1550.0,0.07370569556951523,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1600.0,0.07035287469625473,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1650.0,0.06819086521863937,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1700.0,0.06893686950206757,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1750.0,0.0655902549624443,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1800.0,0.07328774780035019,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1850.0,0.0641782283782959,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1900.0,0.06152825430035591,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,1950.0,0.06048634275794029,0.06714389473199844
cifar10,easy,mlp,step_10000,7.0,2000.0,0.06714389473199844,0.06714389473199844
cifar10,easy,mlp,step_10000,8.0,0.0,0.632671058177948,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,50.0,0.416107177734375,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,100.0,0.35092803835868835,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,150.0,0.3023352324962616,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,200.0,0.2647395730018616,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,250.0,0.23562856018543243,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,300.0,0.21095316112041473,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,350.0,0.1894075721502304,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,400.0,0.17061792314052582,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,450.0,0.15400375425815582,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,500.0,0.14261946082115173,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,550.0,0.13170075416564941,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,600.0,0.12147317081689835,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,650.0,0.11220177263021469,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,700.0,0.10772035270929337,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,750.0,0.09610362350940704,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,800.0,0.09129651635885239,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,850.0,0.08614548295736313,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,900.0,0.08164810389280319,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,950.0,0.07360158115625381,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1000.0,0.07002365589141846,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1050.0,0.0703655555844307,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1100.0,0.06423294544219971,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1150.0,0.06152168661355972,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1200.0,0.059412576258182526,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1250.0,0.059785544872283936,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1300.0,0.0531468391418457,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1350.0,0.05210927128791809,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1400.0,0.05012763291597366,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1450.0,0.048749346286058426,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1500.0,0.047580912709236145,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1550.0,0.04572524502873421,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1600.0,0.04383020102977753,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1650.0,0.04083549231290817,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1700.0,0.0426187589764595,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1750.0,0.039249565452337265,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1800.0,0.03847688436508179,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1850.0,0.03554414585232735,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1900.0,0.03596699237823486,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,1950.0,0.033203382045030594,0.035773735493421555
cifar10,easy,mlp,step_10000,8.0,2000.0,0.035773735493421555,0.035773735493421555
cifar10,easy,mlp,step_10000,9.0,0.0,0.6266449093818665,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,50.0,0.4030793607234955,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,100.0,0.33219048380851746,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,150.0,0.2834269106388092,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,200.0,0.23985080420970917,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,250.0,0.20673365890979767,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,300.0,0.18195998668670654,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,350.0,0.16131576895713806,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,400.0,0.14171452820301056,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,450.0,0.12994162738323212,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,500.0,0.11488350480794907,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,550.0,0.10653519630432129,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,600.0,0.09456547349691391,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,650.0,0.08988334983587265,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,700.0,0.07822312414646149,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,750.0,0.07432685792446136,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,800.0,0.06699559837579727,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,850.0,0.06385554373264313,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,900.0,0.05855346471071243,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,950.0,0.058402568101882935,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1000.0,0.05442330986261368,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1050.0,0.04828906059265137,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1100.0,0.05057064816355705,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1150.0,0.042370814830064774,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1200.0,0.042094189673662186,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1250.0,0.037111908197402954,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1300.0,0.03689384087920189,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1350.0,0.03457621857523918,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1400.0,0.03478853031992912,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1450.0,0.031177302822470665,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1500.0,0.03279271349310875,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1550.0,0.033187415450811386,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1600.0,0.031541552394628525,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1650.0,0.02880212478339672,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1700.0,0.025804553180933,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1750.0,0.02263277769088745,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1800.0,0.025439945980906487,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1850.0,0.023521538823843002,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1900.0,0.02284063957631588,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,1950.0,0.022035231813788414,0.02063235267996788
cifar10,easy,mlp,step_10000,9.0,2000.0,0.02063235267996788,0.02063235267996788
cifar10,easy,mlp,step_20000,0.0,0.0,0.5931901931762695,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,50.0,0.39607110619544983,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,100.0,0.3272719085216522,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,150.0,0.2755916118621826,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,200.0,0.23348069190979004,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,250.0,0.19977717101573944,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,300.0,0.17698179185390472,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,350.0,0.1555689573287964,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,400.0,0.1372961848974228,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,450.0,0.12300608307123184,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,500.0,0.11012283712625504,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,550.0,0.09947170317173004,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,600.0,0.09108464419841766,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,650.0,0.08261069655418396,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,700.0,0.07742810249328613,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,750.0,0.07303879410028458,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,800.0,0.06678443402051926,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,850.0,0.059692878276109695,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,900.0,0.056557800620794296,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,950.0,0.05277940258383751,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1000.0,0.04932086542248726,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1050.0,0.04644247889518738,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1100.0,0.04443877190351486,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1150.0,0.044103313237428665,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1200.0,0.04259601980447769,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1250.0,0.039288364350795746,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1300.0,0.035463929176330566,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1350.0,0.03415006026625633,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1400.0,0.03452134132385254,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1450.0,0.03051469288766384,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1500.0,0.029174020513892174,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1550.0,0.02731764316558838,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1600.0,0.027976572513580322,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1650.0,0.0256152655929327,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1700.0,0.02489219233393669,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1750.0,0.025575045496225357,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1800.0,0.02219279110431671,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1850.0,0.021635834127664566,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1900.0,0.02144831418991089,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,1950.0,0.024407483637332916,0.020339732989668846
cifar10,easy,mlp,step_20000,0.0,2000.0,0.020339732989668846,0.020339732989668846
cifar10,easy,mlp,step_20000,1.0,0.0,0.5973718762397766,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,50.0,0.3914625644683838,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,100.0,0.31115493178367615,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,150.0,0.2593567371368408,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,200.0,0.2156282663345337,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,250.0,0.18457122147083282,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,300.0,0.1558559238910675,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,350.0,0.1359298676252365,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,400.0,0.11764238029718399,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,450.0,0.10388755053281784,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,500.0,0.0922541618347168,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,550.0,0.08313287794589996,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,600.0,0.07479875534772873,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,650.0,0.07212629169225693,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,700.0,0.06334883719682693,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,750.0,0.05673682689666748,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,800.0,0.05114779621362686,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,850.0,0.048795439302921295,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,900.0,0.04460128769278526,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,950.0,0.041617296636104584,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1000.0,0.03782370314002037,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1050.0,0.03576137498021126,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1100.0,0.03416582569479942,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1150.0,0.03009653650224209,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1200.0,0.027688777074217796,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1250.0,0.027104778215289116,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1300.0,0.02506803534924984,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1350.0,0.024903448298573494,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1400.0,0.02539621666073799,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1450.0,0.024409819394350052,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1500.0,0.020094234496355057,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1550.0,0.020658334717154503,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1600.0,0.018716959282755852,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1650.0,0.018890177831053734,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1700.0,0.017220672219991684,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1750.0,0.01874249055981636,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1800.0,0.015871161594986916,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1850.0,0.014509347267448902,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1900.0,0.013254466466605663,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,1950.0,0.01543805655092001,0.01577104441821575
cifar10,easy,mlp,step_20000,1.0,2000.0,0.01577104441821575,0.01577104441821575
cifar10,easy,mlp,step_20000,2.0,0.0,0.5817999243736267,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,50.0,0.36361759901046753,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,100.0,0.2873062193393707,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,150.0,0.23154273629188538,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,200.0,0.19479189813137054,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,250.0,0.16456721723079681,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,300.0,0.13918881118297577,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,350.0,0.12195348739624023,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,400.0,0.10609030723571777,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,450.0,0.09122367203235626,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,500.0,0.07728133350610733,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,550.0,0.07029805332422256,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,600.0,0.05984434112906456,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,650.0,0.0555938296020031,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,700.0,0.04984792321920395,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,750.0,0.04483902454376221,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,800.0,0.04064219817519188,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,850.0,0.03882589936256409,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,900.0,0.033153142780065536,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,950.0,0.03368239849805832,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1000.0,0.02819453552365303,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1050.0,0.02764158882200718,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1100.0,0.024321502074599266,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1150.0,0.023503677919507027,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1200.0,0.021080350503325462,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1250.0,0.020322011783719063,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1300.0,0.019874904304742813,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1350.0,0.01790419965982437,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1400.0,0.015122693963348866,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1450.0,0.019818494096398354,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1500.0,0.014083645306527615,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1550.0,0.01325223594903946,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1600.0,0.013612763956189156,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1650.0,0.01243695616722107,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1700.0,0.010598058812320232,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1750.0,0.011155148036777973,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1800.0,0.012173096649348736,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1850.0,0.024089697748422623,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1900.0,0.012937337160110474,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,1950.0,0.012633641250431538,0.007971161976456642
cifar10,easy,mlp,step_20000,2.0,2000.0,0.007971161976456642,0.007971161976456642
cifar10,easy,mlp,step_20000,3.0,0.0,0.5889023542404175,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,50.0,0.4071168899536133,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,100.0,0.3408810794353485,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,150.0,0.28988105058670044,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,200.0,0.25469598174095154,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,250.0,0.22015447914600372,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,300.0,0.19258905947208405,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,350.0,0.17331896722316742,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,400.0,0.1510903388261795,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,450.0,0.136060893535614,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,500.0,0.12467463314533234,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,550.0,0.11262524127960205,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,600.0,0.10197434574365616,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,650.0,0.09442474693059921,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,700.0,0.08590187132358551,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,750.0,0.07987676560878754,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,800.0,0.07283728569746017,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,850.0,0.06982117891311646,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,900.0,0.0655268207192421,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,950.0,0.06227914243936539,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,1000.0,0.05406396463513374,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,1050.0,0.0518885962665081,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,1100.0,0.050235480070114136,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,1150.0,0.0462404265999794,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,1200.0,0.045168887823820114,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,1250.0,0.04234366491436958,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,1300.0,0.039591964334249496,0.022742649540305138
cifar10,easy,mlp,step_20000,3.0,1350.0,0.03857991471886635,0.022742649540305138
